,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,21,PHI,NBA,C,3,29,.429,12.6,1.000,.286,.000,.143,.571,.000,.429,.000,,1.000,.500,,1.000,.000,0,,,,0,0
2010-11,23,PHI,NBA,C,2,21,.167,9.8,1.000,.333,.167,.167,.333,.000,.167,.250,.000,.000,.250,,1.000,.250,1,,,,0,0
2011-12,24,MEM,NBA,PF,7,100,.488,10.3,1.000,.341,.195,.098,.366,.000,.488,.429,.250,.500,.667,,.600,.024,1,,,,0,0
2013-14,26,GSW,NBA,C,7,68,.528,8.3,1.000,.389,.250,.111,.250,.000,.528,.786,.444,.250,.333,,.842,.083,3,,,,0,0
2014-15,27,GSW,NBA,C,10,67,.333,10.2,1.000,.262,.238,.167,.333,.000,.333,.182,.200,.429,.500,,.857,.095,1,,,,0,0
2015-16,28,GSW,NBA,C,24,201,.390,16.2,.636,.203,.119,.119,.195,.364,.373,.417,.357,.357,.348,.419,.714,.017,2,1.000,.163,.286,2,0
2016-17,29,LAC,NBA,C,7,98,.432,17.2,.459,.216,.027,.162,.054,.541,.529,.750,.000,.333,.500,.350,.444,.000,0,1.000,.150,.333,0,0
Career,,,NBA,,60,584,.410,13.3,.785,.263,.150,.130,.242,.215,.413,.468,.295,.368,.451,.397,.726,.044,8,1.000,.159,.300,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,GSW,NBA,,41,336,.403,13.4,.781,.250,.168,.128,.235,.219,.399,.469,.333,.360,.391,.419,.787,.046,6,1.000,.163,.286,2,0
1 season,,LAC,NBA,,7,98,.432,17.2,.459,.216,.027,.162,.054,.541,.529,.750,.000,.333,.500,.350,.444,.000,0,1.000,.150,.333,0,0
1 season,,MEM,NBA,,7,100,.488,10.3,1.000,.341,.195,.098,.366,.000,.488,.429,.250,.500,.667,,.600,.024,1,,,,0,0
2 seasons,,PHI,NBA,,5,50,.263,10.8,1.000,.316,.105,.158,.421,.000,.263,.167,.000,.333,.375,,1.000,.158,1,,,,0,0
