,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,21,PHI,NBA,C,3,29,,,,13%,87%,-38.9,-32.5,0,0,2,0,2,0,0,0,2
2010-11,23,PHI,NBA,C,2,21,,,,,100%,+4.6,+14.4,0,0,4,0,0,0,2,0,1
2011-12,24,MEM,NBA,PF,7,100,,,,44%,56%,-10.2,-15.1,2,1,8,2,6,1,4,2,3
2013-14,26,GSW,NBA,C,7,68,,,1%,16%,83%,-2.2,+1.6,0,1,3,1,7,0,7,2,2
2014-15,27,GSW,NBA,C,10,67,,,,1%,100%,-4.7,-13.9,1,1,2,1,5,0,10,1,6
2015-16,28,GSW,NBA,C,24,201,,,,9%,91%,-1.6,-7.6,2,8,15,8,15,4,25,3,4
2016-17,29,LAC,NBA,C,7,98,,,,31%,69%,-0.3,+2.3,3,0,7,0,3,0,8,0,2
Career,,,NBA,,60,584,,,,19%,81%,-4.9,-7.3,8,11,41,12,38,5,56,8,20
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,GSW,NBA,,41,336,,,,9%,91%,-2.3,-7.0,3,10,20,10,27,4,42,6,12
1 season,,LAC,NBA,,7,98,,,,31%,69%,-0.3,+2.3,3,0,7,0,3,0,8,0,2
1 season,,MEM,NBA,,7,100,,,,44%,56%,-10.2,-15.1,2,1,8,2,6,1,4,2,3
2 seasons,,PHI,NBA,,5,50,,,,7%,93%,-20.6,-12.8,0,0,6,0,2,0,2,0,3
