,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,21,PHI,NBA,C,79,1263,,,,16%,84%,-4.9,-7.0,14,10,104,9,62,12,72,11,32
2009-10,22,PHI,NBA,C,62,1016,,,,5%,95%,-10.2,-7.3,15,17,86,9,72,22,81,12,21
2010-11,23,PHI,NBA,C,64,734,,,,7%,93%,+4.5,+3.5,9,15,68,10,33,15,63,5,17
2011-12,24,MEM,NBA,PF,60,1345,,,,69%,31%,-2.1,-7.5,27,25,70,8,54,8,103,11,32
2012-13,25,TOT,NBA,C,79,1300,,,,21%,79%,-4.8,-5.3,33,23,87,13,79,7,106,9,51
2012-13,25,MEM,NBA,C,40,579,,,,40%,60%,-2.7,-8.8,17,8,47,6,29,2,39,5,19
2012-13,25,CLE,NBA,C,39,721,,,,6%,94%,-6.4,-1.5,16,15,40,7,50,5,67,4,32
2013-14,26,GSW,NBA,C,79,982,,,,14%,86%,-6.4,-15.1,18,22,61,19,62,11,76,18,20
2014-15,27,GSW,NBA,C,76,1207,,,,5%,95%,+7.3,-5.1,32,19,104,19,84,13,162,13,25
2015-16,28,GSW,NBA,C,72,832,,,,17%,84%,+0.5,-13.3,10,31,50,15,54,15,144,14,31
2016-17,29,LAC,NBA,C,82,1286,,,,7%,93%,-2.5,-9.7,32,18,107,15,60,4,164,11,23
2017-18,30,ORL,NBA,C,52,675,,,,7%,93%,-0.1,+5.8,14,10,50,7,25,0,93,3,9
Career,,,NBA,,705,10640,,,,19%,81%,-2.1,-6.7,204,190,787,124,585,107,1064,107,261
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,GSW,NBA,,227,3021,,,,11%,89%,+1.0,-10.6,60,72,215,53,200,39,382,45,76
3 seasons,,PHI,NBA,,205,3013,,,,10%,90%,-4.4,-4.6,38,42,258,28,167,49,216,28,70
2 seasons,,MEM,NBA,,100,1924,,,,60%,40%,-2.3,-7.9,44,33,117,14,83,10,142,16,51
1 season,,LAC,NBA,,82,1286,,,,7%,93%,-2.5,-9.7,32,18,107,15,60,4,164,11,23
1 season,,ORL,NBA,,52,675,,,,7%,93%,-0.1,+5.8,14,10,50,7,25,0,93,3,9
1 season,,CLE,NBA,,39,721,,,,6%,94%,-6.4,-1.5,16,15,40,7,50,5,67,4,32
