,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,21,PHI,NBA,C,79,1263,.502,8.0,.984,.472,.114,.173,.225,.016,.506,.624,.439,.368,.398,.250,.764,.177,81,1.000,.250,.000,2,0
2009-10,22,PHI,NBA,C,62,1016,.477,9.1,.989,.363,.185,.164,.277,.011,.483,.559,.500,.342,.455,.000,.618,.090,34,,.000,,2,0
2010-11,23,PHI,NBA,C,64,734,.495,10.5,.986,.333,.131,.172,.351,.014,.498,.670,.316,.380,.461,.250,.643,.076,20,1.000,.000,,1,0
2011-12,24,MEM,NBA,PF,60,1345,.453,9.1,.994,.336,.244,.143,.270,.006,.456,.549,.370,.371,.462,.000,.643,.066,26,,.333,.000,1,0
2012-13,25,TOT,NBA,C,79,1300,.445,10.1,.983,.320,.209,.139,.315,.017,.448,.545,.279,.395,.484,.300,.732,.062,29,1.000,.400,.500,2,0
2012-13,25,MEM,NBA,C,40,579,.429,9.8,.980,.332,.227,.146,.275,.020,.430,.488,.304,.444,.456,.400,.721,.057,11,1.000,.600,.667,1,0
2012-13,25,CLE,NBA,C,39,721,.457,10.3,.985,.312,.196,.134,.344,.015,.461,.590,.258,.356,.500,.200,.739,.065,18,1.000,.200,.000,1,0
2013-14,26,GSW,NBA,C,79,982,.441,10.4,.930,.342,.195,.095,.299,.070,.455,.609,.419,.357,.333,.258,.663,.063,26,1.000,.129,.000,0,0
2014-15,27,GSW,NBA,C,76,1207,.492,11.1,.972,.313,.144,.102,.413,.028,.498,.634,.419,.500,.423,.278,.776,.056,33,.800,.222,.250,2,0
2015-16,28,GSW,NBA,C,72,832,.432,12.5,.864,.252,.147,.079,.386,.136,.439,.513,.358,.278,.455,.387,.803,.050,17,.917,.097,.333,1,0
2016-17,29,LAC,NBA,C,82,1286,.445,16.1,.495,.245,.126,.055,.068,.505,.520,.634,.420,.333,.459,.372,.667,.036,15,.981,.112,.452,3,0
2017-18,30,ORL,NBA,C,52,675,.395,20.1,.332,.074,.120,.072,.066,.668,.448,.500,.452,.520,.304,.369,.615,.014,4,.977,.056,.538,0,0
Career,,,NBA,,705,10640,.459,11.5,.863,.310,.163,.118,.271,.137,.475,.592,.391,.384,.434,.356,.706,.070,285,.970,.100,.400,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,GSW,NBA,,227,3021,.460,11.3,.928,.303,.159,.093,.372,.072,.470,.596,.402,.403,.412,.333,.752,.056,76,.919,.126,.214,3,0
3 seasons,,PHI,NBA,,205,3013,.492,9.0,.986,.400,.143,.170,.273,.014,.496,.612,.441,.362,.438,.176,.684,.122,135,1.000,.118,.000,5,0
2 seasons,,MEM,NBA,,100,1924,.445,9.3,.989,.335,.238,.144,.272,.011,.447,.528,.349,.396,.460,.250,.668,.063,37,1.000,.500,.500,2,0
1 season,,LAC,NBA,,82,1286,.445,16.1,.495,.245,.126,.055,.068,.505,.520,.634,.420,.333,.459,.372,.667,.036,15,.981,.112,.452,3,0
1 season,,ORL,NBA,,52,675,.395,20.1,.332,.074,.120,.072,.066,.668,.448,.500,.452,.520,.304,.369,.615,.014,4,.977,.056,.538,0,0
1 season,,CLE,NBA,,39,721,.457,10.3,.985,.312,.196,.134,.344,.015,.461,.590,.258,.356,.500,.200,.739,.065,18,1.000,.200,.000,1,0
