,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,DET,NBA,SG,80,3215,,50%,49%,,,-1.3,+2.6,131,127,46,32,250,0,900,46,103
2001-02,27,DET,NBA,SF,76,2685,,15%,84%,1%,,+2.1,-2.1,117,91,61,35,184,0,932,32,74
2002-03,28,WAS,NBA,SG,70,2747,1%,90%,9%,,,-0.7,+1.3,86,71,45,26,158,0,673,25,65
2003-04,29,WAS,NBA,SF,26,774,,6%,93%,1%,,-10.1,-5.1,55,28,20,5,37,0,237,8,22
2004-05,30,DAL,NBA,SG,56,1617,1%,71%,27%,1%,,+3.9,-3.9,50,30,38,18,94,0,296,18,49
2005-06,31,DAL,NBA,SG,55,1525,,46%,50%,3%,,+3.4,-5.2,59,38,26,18,76,9,367,11,33
2006-07,32,DAL,NBA,SF,67,1615,,49%,49%,2%,,+7.0,-2.0,53,37,29,13,75,9,438,15,39
2007-08,33,DAL,NBA,SG,58,1412,,66%,33%,1%,,+2.0,-5.0,47,26,37,8,50,6,329,7,25
2008-09,34,DAL,NBA,SG,10,162,,67%,33%,,,-24.2,-27.8,5,3,3,0,4,0,28,1,3
2009-10,35,MIL,NBA,SG,42,855,,70%,30%,,,+3.1,+1.5,32,13,21,10,30,8,159,1,12
2010-11,36,MIA,NBA,SG,7,50,,47%,53%,,,-2.1,-10.9,0,2,2,0,4,0,7,1,2
2011-12,37,ATL,NBA,SF,30,273,1%,43%,56%,1%,,+1.3,-2.8,6,6,7,0,3,0,33,0,8
2012-13,38,BRK,NBA,SF,37,544,,7%,89%,4%,,-1.0,-3.5,11,9,15,2,5,2,85,1,4
Career,,,NBA,,614,17474,,52%,47%,1%,,+0.9,-1.6,652,481,350,167,970,34,4484,166,439
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DAL,NBA,,246,6331,,58%,40%,2%,,+3.4,-4.6,214,134,133,57,299,24,1458,52,149
2 seasons,,DET,NBA,,156,5900,,34%,65%,1%,,+0.2,+0.5,248,218,107,67,434,0,1832,78,177
2 seasons,,WAS,NBA,,96,3521,1%,71%,28%,,,-2.8,-0.1,141,99,65,31,195,0,910,33,87
1 season,,MIL,NBA,,42,855,,70%,30%,,,+3.1,+1.5,32,13,21,10,30,8,159,1,12
1 season,,BRK,NBA,,37,544,,7%,89%,4%,,-1.0,-3.5,11,9,15,2,5,2,85,1,4
1 season,,ATL,NBA,,30,273,1%,43%,56%,1%,,+1.3,-2.8,6,6,7,0,3,0,33,0,8
1 season,,MIA,NBA,,7,50,,47%,53%,,,-2.1,-10.9,0,2,2,0,4,0,7,1,2
