,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1985-86,18,VAUNION,27,,42,91,,,26,43,,116,9,8,18,,,110,.462,,.605,,4.1,4.3,0.3
1986-87,19,VAUNION,32,,135,259,,,98,142,,360,23,,,,,368,.521,,.690,,11.5,11.3,0.7
1987-88,20,VAUNION,31,,257,454,,,191,267,,338,,,,,,705,.566,,.715,,22.7,10.9,
1988-89,21,VAUNION,31,1034,272,442,0,1,148,217,,369,40,,,,,692,.615,.000,.682,33.4,22.3,11.9,1.3
Career,,,121,1034,706,1246,0,1,463,669,,1183,72,8,18,,,1875,.567,.000,.692,33.4,15.5,9.8,0.8
