Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,22,MIA,NBA,PF,63,9,884,122,262,0.466,0,1,0,122,261,0.467,0.466,54,87,0.621,93,136,229,25,25,28,68,171,298
1990-91,23,MIA,NBA,PF,55,17,996,115,236,0.487,1,2,0.5,114,234,0.487,0.489,69,124,0.556,107,159,266,39,18,28,36,129,300
1991-92,24,DAL,NBA,PF,68,67,2149,256,531,0.482,0,5,0,256,526,0.487,0.482,181,285,0.635,228,444,672,57,26,29,117,202,693
1992-93,25,DAL,NBA,PF,75,74,2462,393,863,0.455,2,8,0.25,391,855,0.457,0.457,167,281,0.594,259,442,701,68,36,28,160,199,955
1993-94,26,DAL,NBA,PF,15,5,286,24,59,0.407,0,0,NA,24,59,0.407,0.407,8,12,0.667,30,44,74,6,9,1,5,27,56
1994-95,27,DAL,NBA,PF,46,2,580,49,113,0.434,0,2,0,49,111,0.441,0.434,42,66,0.636,63,93,156,10,6,3,30,76,140
1995-96,28,DAL,NBA,PF,28,0,501,55,108,0.509,0,0,NA,55,108,0.509,0.509,27,47,0.574,43,74,117,21,10,4,25,66,137
1997-98,30,WAS,NBA,PF,74,66,1705,127,256,0.496,0,1,0,127,255,0.498,0.496,69,119,0.58,209,271,480,30,41,24,56,193,323
1998-99,31,WAS,NBA,C,37,34,578,49,92,0.533,0,0,NA,49,92,0.533,0.533,28,38,0.737,50,89,139,10,11,3,16,79,126
2000-01,33,DEN,NBA,PF,19,1,228,12,25,0.48,0,0,NA,12,25,0.48,0.48,9,22,0.409,24,29,53,7,1,1,5,34,33
Career,NA,,NBA,,480,275,10369,1202,2545,0.472,3,19,0.158,1199,2526,0.475,0.473,654,1081,0.605,1106,1781,2887,273,183,149,518,1176,3061
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DAL,NBA,,232,148,5978,777,1674,0.464,2,15,0.133,775,1659,0.467,0.465,425,691,0.615,623,1097,1720,162,87,65,337,570,1981
2 seasons,NA,MIA,NBA,,118,26,1880,237,498,0.476,1,3,0.333,236,495,0.477,0.477,123,211,0.583,200,295,495,64,43,56,104,300,598
2 seasons,NA,WAS,NBA,,111,100,2283,176,348,0.506,0,1,0,176,347,0.507,0.506,97,157,0.618,259,360,619,40,52,27,72,272,449
1 season,NA,DEN,NBA,,19,1,228,12,25,0.48,0,0,NA,12,25,0.48,0.48,9,22,0.409,24,29,53,7,1,1,5,34,33
