Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,22,MIA,NBA,PF,63,9,884,5,10.7,0.466,0,0,0,5,10.6,0.467,2.2,3.5,0.621,3.8,5.5,9.3,1,1,1.1,2.8,7,12.1
1990-91,23,MIA,NBA,PF,55,17,996,4.2,8.5,0.487,0,0.1,0.5,4.1,8.5,0.487,2.5,4.5,0.556,3.9,5.7,9.6,1.4,0.7,1,1.3,4.7,10.8
1991-92,24,DAL,NBA,PF,68,67,2149,4.3,8.9,0.482,0,0.1,0,4.3,8.8,0.487,3,4.8,0.635,3.8,7.4,11.3,1,0.4,0.5,2,3.4,11.6
1992-93,25,DAL,NBA,PF,75,74,2462,5.7,12.6,0.455,0,0.1,0.25,5.7,12.5,0.457,2.4,4.1,0.594,3.8,6.5,10.3,1,0.5,0.4,2.3,2.9,14
1993-94,26,DAL,NBA,PF,15,5,286,3,7.4,0.407,0,0,NA,3,7.4,0.407,1,1.5,0.667,3.8,5.5,9.3,0.8,1.1,0.1,0.6,3.4,7
1994-95,27,DAL,NBA,PF,46,2,580,3,7,0.434,0,0.1,0,3,6.9,0.441,2.6,4.1,0.636,3.9,5.8,9.7,0.6,0.4,0.2,1.9,4.7,8.7
1995-96,28,DAL,NBA,PF,28,0,501,4,7.8,0.509,0,0,NA,4,7.8,0.509,1.9,3.4,0.574,3.1,5.3,8.4,1.5,0.7,0.3,1.8,4.7,9.8
1997-98,30,WAS,NBA,PF,74,66,1705,2.7,5.4,0.496,0,0,0,2.7,5.4,0.498,1.5,2.5,0.58,4.4,5.7,10.1,0.6,0.9,0.5,1.2,4.1,6.8
1998-99,31,WAS,NBA,C,37,34,578,3.1,5.7,0.533,0,0,NA,3.1,5.7,0.533,1.7,2.4,0.737,3.1,5.5,8.7,0.6,0.7,0.2,1,4.9,7.8
2000-01,33,DEN,NBA,PF,19,1,228,1.9,3.9,0.48,0,0,NA,1.9,3.9,0.48,1.4,3.5,0.409,3.8,4.6,8.4,1.1,0.2,0.2,0.8,5.4,5.2
Career,NA,,NBA,,480,275,10369,4.2,8.8,0.472,0,0.1,0.158,4.2,8.8,0.475,2.3,3.8,0.605,3.8,6.2,10,0.9,0.6,0.5,1.8,4.1,10.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DAL,NBA,,232,148,5978,4.7,10.1,0.464,0,0.1,0.133,4.7,10,0.467,2.6,4.2,0.615,3.8,6.6,10.4,1,0.5,0.4,2,3.4,11.9
2 seasons,NA,MIA,NBA,,118,26,1880,4.5,9.5,0.476,0,0.1,0.333,4.5,9.5,0.477,2.4,4,0.583,3.8,5.6,9.5,1.2,0.8,1.1,2,5.7,11.5
2 seasons,NA,WAS,NBA,,111,100,2283,2.8,5.5,0.506,0,0,0,2.8,5.5,0.507,1.5,2.5,0.618,4.1,5.7,9.8,0.6,0.8,0.4,1.1,4.3,7.1
1 season,NA,DEN,NBA,,19,1,228,1.9,3.9,0.48,0,0,NA,1.9,3.9,0.48,1.4,3.5,0.409,3.8,4.6,8.4,1.1,0.2,0.2,0.8,5.4,5.2
