Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Tracy Jackson,,1.7,0.7,0
Bobby Washington,88.6,1.5,0.7,0
John Jenkins,85.3,1.7,0.9,-0.1
Ennis Whatley,85.3,1.9,0.8,0
Jerry Eaves,85.2,2,0.7,0
Ollie Mack,85.1,1.6,1,-0.1
Mike Flynn,84.6,1.7,0.8,0.3
Pep Saul,84.1,1.5,0.6,NA
Raja Bell,82.9,1.7,1.1,-0.1
Sidney Lowe,82.2,1.7,0.5,0.3
Tony Smith,81.8,1.5,0.5,0.1
