Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,20,UTS,ABA,SF,15,NA,260,5.7,13.6,0.418,0.3,1.4,0.2,5.4,12.2,0.443,1,1.9,0.5,3,4.2,7.2,1.9,0.8,0.6,2.1,5.5,12.6
1974-75,21,UTS,ABA,SF,3,NA,41,7.9,12.3,0.643,0,0,NA,7.9,12.3,0.643,5.3,7.9,0.667,5.3,4.4,9.7,0,0.9,0,1.8,7,21.1
1975-76,22,SEA,NBA,SF,6,NA,181,6,13.5,0.441,NA,NA,NA,6,13.5,0.441,3.6,5.2,0.692,2.8,4.4,7.2,0.6,1,1.2,NA,4.4,15.5
1977-78,24,SEA,NBA,SF,9,NA,92,4.7,14.5,0.324,NA,NA,NA,4.7,14.5,0.324,1.2,2.7,0.429,3.1,4.7,7.8,3.1,0.8,0.8,2.3,5.5,10.6
Career,NA,,TOT,,33,NA,574,5.8,13.6,0.424,0.2,1.2,0.2,5.6,13,0.435,2.1,3.5,0.607,3.1,4.3,7.5,1.6,0.9,0.8,2.1,5.3,13.8
,NA,,ABA,,18,NA,301,6,13.4,0.446,0.2,1.2,0.2,5.7,12.2,0.471,1.6,2.8,0.565,3.3,4.2,7.5,1.7,0.8,0.5,2,5.7,13.8
,NA,,NBA,,15,NA,273,5.5,13.8,0.4,NA,NA,NA,5.5,13.8,0.4,2.8,4.4,0.636,2.9,4.5,7.4,1.5,0.9,1.1,2.3,4.7,13.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,UTS,ABA,,18,NA,301,6,13.4,0.446,0.2,1.2,0.2,5.7,12.2,0.471,1.6,2.8,0.565,3.3,4.2,7.5,1.7,0.8,0.5,2,5.7,13.8
2 seasons,NA,SEA,NBA,,15,NA,273,5.5,13.8,0.4,NA,NA,NA,5.5,13.8,0.4,2.8,4.4,0.636,2.9,4.5,7.4,1.5,0.9,1.1,2.3,4.7,13.8
