Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,21,LAL,NBA,C,43,5,446,5.7,13.8,0.415,1.8,6.2,0.286,4,7.6,0.521,3.5,4.3,0.811,1.4,5.5,6.9,1.9,0.9,1,3.1,4.6,16.7
2019-20,22,WAS,NBA,C,37,5,707,6.7,11.6,0.575,1.2,3.4,0.343,5.5,8.2,0.671,3.4,4.2,0.817,2.6,7.2,9.8,2.5,1.1,0.9,2.8,6.8,17.9
Career,NA,,NBA,,80,10,1153,6.3,12.5,0.506,1.4,4.5,0.313,4.9,8,0.616,3.4,4.2,0.815,2.1,6.5,8.6,2.3,1,0.9,2.9,6,17.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,43,5,446,5.7,13.8,0.415,1.8,6.2,0.286,4,7.6,0.521,3.5,4.3,0.811,1.4,5.5,6.9,1.9,0.9,1,3.1,4.6,16.7
1 season,NA,WAS,NBA,,37,5,707,6.7,11.6,0.575,1.2,3.4,0.343,5.5,8.2,0.671,3.4,4.2,0.817,2.6,7.2,9.8,2.5,1.1,0.9,2.8,6.8,17.9
