,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,23,WSB,NBA,,8,,,,,,6,9,,,,,,,,,18,
1975-76,24,WSB,NBA,,14,,,,,,9,11,,,,,,,,,29,
1976-77,25,TOT,NBA,,15,,,,,,12,13,,,,,,,,,34,
1976-77,25,WSB,NBA,,15,,,,,,10,12,,,,,,,,,33,
1976-77,25,ATL,NBA,,14,,,,,,12,13,,,,,,,,,34,
1977-78,26,NOJ,NBA,,17,,,,,,11,15,,,,,,,,,39,
1978-79,27,TOT,NBA,,20,,,,,,14,18,,,,,,,,,51,
1978-79,27,NOJ,NBA,,20,,,,,,14,18,,,,,,,,,51,
1978-79,27,PHO,NBA,,12,23,,,,,8,14,8,13,16,6,2,2,9,6,28,21.3
1979-80,28,PHO,NBA,,12,22,0,0,12,22,10,16,,,18,6,3,3,8,6,34,
1980-81,29,PHO,NBA,,18,26,0,0,18,26,10,14,,,18,8,3,2,7,6,40,
1981-82,30,PHO,NBA,,14,22,1,1,14,22,16,17,,,18,7,4,3,8,6,38,
1982-83,31,NYK,NBA,,11,18,0,,11,,10,13,,,23,,,,,,26,
1983-84,32,NYK,NBA,,14,18,0,0,14,18,11,14,7,11,15,6,5,2,6,6,31,31.6
1984-85,33,NYK,NBA,,2,3,0,0,2,3,0,2,5,2,6,2,1,3,4,2,4,6.3
Career,,,,,20,,,,,,16,18,,,,,,,,,51,
4 Seasons,,PHO,NBA,,18,26,,,18,,16,17,,,18,8,4,3,9,6,40,
3 Seasons,,WSB,NBA,,15,,,,,,10,12,,,,,,,,,33,
3 Seasons,,NYK,NBA,,14,18,0,,14,,11,14,,,23,,,,,,31,
2 Seasons,,NOJ,NBA,,20,,,,,,14,18,,,,,,,,,51,
1 Season,,ATL,NBA,,14,,,,,,12,13,,,,,,,,,34,
