,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1970-71,19,TENNST,26,,131,253,,,55,96,,228,,,,,,317,.518,,.573,,12.2,8.8,
1971-72,20,TENNST,27,,189,376,,,93,137,,267,,,,,,471,.503,,.679,,17.4,9.9,
1972-73,21,TENNST,30,,309,601,,,152,226,,528,,,,,,770,.514,,.673,,25.7,17.6,
1973-74,22,TENNST,28,,287,527,,,117,188,,478,,,,,,691,.545,,.622,,24.7,17.1,
Career,,,111,,916,1757,,,417,647,,1501,,,,,,2249,.521,,.645,,20.3,13.5,
