Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,26,NOJ,NBA,PF,1,0,24:00,3,7,0.429,NA,NA,NA,1,2,0.5,2,6,1,0,0,3,2,7
1980-81,29,PHO,NBA,PF,1,0,21:00,3,6,0.5,0,0,NA,0,0,NA,2,5,2,0,0,4,4,6
Career,NA,,NBA,,2,0,45,6,13,0.462,0,0,NA,1,2,0.5,4,11,3,0,0,7,6,13
