Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,23,WSB,NBA,PF,76,NA,995,191,393,0.486,NA,NA,NA,191,393,0.486,0.486,60,115,0.522,94,207,301,40,36,32,NA,132,442
1975-76,24,WSB,NBA,PF,82,NA,2055,354,779,0.454,NA,NA,NA,354,779,0.454,0.454,211,314,0.672,139,418,557,113,42,107,NA,239,919
1976-77,25,TOT,NBA,PF,77,NA,2777,574,1200,0.478,NA,NA,NA,574,1200,0.478,0.478,314,430,0.73,252,576,828,142,66,38,NA,253,1462
1976-77,25,WSB,NBA,PF,41,NA,1328,264,552,0.478,NA,NA,NA,264,552,0.478,0.478,128,189,0.677,119,247,366,45,28,18,NA,123,656
1976-77,25,ATL,NBA,PF,36,NA,1449,310,648,0.478,NA,NA,NA,310,648,0.478,0.478,186,241,0.772,133,329,462,97,38,20,NA,130,806
1977-78,26,NOJ,NBA,PF,82,NA,3638,748,1683,0.444,NA,NA,NA,748,1683,0.444,0.444,366,572,0.64,298,990,1288,171,73,79,301,265,1862
1978-79,27,TOT,NBA,PF,69,NA,2537,566,1152,0.491,NA,NA,NA,566,1152,0.491,0.491,324,462,0.701,195,607,802,113,46,75,233,206,1456
1978-79,27,NOJ,NBA,PF,43,NA,1781,397,819,0.485,NA,NA,NA,397,819,0.485,0.485,245,339,0.723,139,438,577,74,29,63,143,130,1039
1978-79,27,PHO,NBA,PF,26,NA,756,169,333,0.508,NA,NA,NA,169,333,0.508,0.508,79,123,0.642,56,169,225,39,17,12,90,76,417
1979-80,28,PHO,NBA,PF,82,NA,2710,545,1064,0.512,0,0,NA,545,1064,0.512,0.512,325,487,0.667,213,557,770,142,58,59,251,262,1415
1980-81,29,PHO,NBA,PF,82,NA,3088,647,1280,0.505,0,0,NA,647,1280,0.505,0.505,249,396,0.629,216,573,789,206,68,38,250,220,1543
1981-82,30,PHO,NBA,PF,74,72,2745,579,1128,0.513,1,1,1,578,1127,0.513,0.514,255,371,0.687,202,519,721,179,42,28,202,215,1414
1982-83,31,NYK,NBA,PF,81,76,2426,326,706,0.462,0,0,NA,326,706,0.462,0.462,118,201,0.587,199,458,657,145,57,24,190,241,770
1983-84,32,NYK,NBA,PF,65,63,2135,284,581,0.489,0,0,NA,284,581,0.489,0.489,133,206,0.646,171,374,545,94,43,27,160,217,701
1984-85,33,NYK,NBA,PF,2,1,35,2,5,0.4,0,0,NA,2,5,0.4,0.4,0,2,0,6,3,9,3,2,3,5,3,4
Career,NA,,NBA,,772,212,25141,4816,9971,0.483,1,1,1,4815,9970,0.483,0.483,2355,3556,0.662,1985,5282,7267,1348,533,510,1592,2253,11988
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,264,72,9299,1940,3805,0.51,1,1,1,1939,3804,0.51,0.51,908,1377,0.659,687,1818,2505,566,185,137,793,773,4789
3 seasons,NA,WSB,NBA,,199,NA,4378,809,1724,0.469,NA,NA,NA,809,1724,0.469,0.469,399,618,0.646,352,872,1224,198,106,157,NA,494,2017
3 seasons,NA,NYK,NBA,,148,140,4596,612,1292,0.474,0,0,NA,612,1292,0.474,0.474,251,409,0.614,376,835,1211,242,102,54,355,461,1475
2 seasons,NA,NOJ,NBA,,125,NA,5419,1145,2502,0.458,NA,NA,NA,1145,2502,0.458,0.458,611,911,0.671,437,1428,1865,245,102,142,444,395,2901
1 season,NA,ATL,NBA,,36,NA,1449,310,648,0.478,NA,NA,NA,310,648,0.478,0.478,186,241,0.772,133,329,462,97,38,20,NA,130,806
