Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,23,TOT,NBA,PF,64,0,607,100,202,0.495,0,2,0,100,200,0.5,0.495,19,35,0.543,50,76,126,33,12,16,45,83,219
1981-82,23,NJN,NBA,PF,12,0,115,20,44,0.455,0,1,0,20,43,0.465,0.455,4,8,0.5,11,16,27,8,4,2,12,19,44
1981-82,23,SEA,NBA,PF,52,0,492,80,158,0.506,0,1,0,80,157,0.51,0.506,15,27,0.556,39,60,99,25,8,14,33,64,175
1982-83,24,TOT,NBA,PF,73,2,1107,157,314,0.5,0,3,0,157,311,0.505,0.5,52,103,0.505,72,170,242,50,26,47,83,153,366
1982-83,24,SEA,NBA,PF,45,2,712,100,190,0.526,0,2,0,100,188,0.532,0.526,24,44,0.545,46,105,151,31,16,24,51,97,224
1982-83,24,DET,NBA,PF,28,0,395,57,124,0.46,0,1,0,57,123,0.463,0.46,28,59,0.475,26,65,91,19,10,23,32,56,142
1983-84,25,DET,NBA,PF,49,0,475,64,121,0.529,0,1,0,64,120,0.533,0.529,23,45,0.511,45,53,98,26,12,20,26,88,151
1987-88,29,TOT,NBA,PF,25,0,259,35,69,0.507,0,0,NA,35,69,0.507,0.507,19,30,0.633,23,32,55,10,8,5,21,39,89
1987-88,29,NYK,NBA,PF,11,0,177,19,41,0.463,0,0,NA,19,41,0.463,0.463,9,17,0.529,14,21,35,5,5,2,10,25,47
1987-88,29,LAL,NBA,PF,14,0,82,16,28,0.571,0,0,NA,16,28,0.571,0.571,10,13,0.769,9,11,20,5,3,3,11,14,42
1988-89,30,ATL,NBA,PF,50,0,341,40,94,0.426,0,0,NA,40,94,0.426,0.426,23,37,0.622,31,57,88,16,13,13,35,55,103
Career,NA,,NBA,,261,2,2789,396,800,0.495,0,6,0,396,794,0.499,0.495,136,250,0.544,221,388,609,135,71,101,210,418,928
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,97,2,1204,180,348,0.517,0,3,0,180,345,0.522,0.517,39,71,0.549,85,165,250,56,24,38,84,161,399
2 seasons,NA,DET,NBA,,77,0,870,121,245,0.494,0,2,0,121,243,0.498,0.494,51,104,0.49,71,118,189,45,22,43,58,144,293
1 season,NA,ATL,NBA,,50,0,341,40,94,0.426,0,0,NA,40,94,0.426,0.426,23,37,0.622,31,57,88,16,13,13,35,55,103
1 season,NA,LAL,NBA,,14,0,82,16,28,0.571,0,0,NA,16,28,0.571,0.571,10,13,0.769,9,11,20,5,3,3,11,14,42
1 season,NA,NJN,NBA,,12,0,115,20,44,0.455,0,1,0,20,43,0.465,0.455,4,8,0.5,11,16,27,8,4,2,12,19,44
1 season,NA,NYK,NBA,,11,0,177,19,41,0.463,0,0,NA,19,41,0.463,0.463,9,17,0.529,14,21,35,5,5,2,10,25,47
