,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1981-82,23,TOT,NBA,,5,,0,,,,3,4,,,,,,,,,11,
1981-82,23,NJN,NBA,,5,,0,,,,2,2,,,,,,,,,11,
1981-82,23,SEA,NBA,,5,,0,,,,3,4,,,6,4,,,,,11,
1982-83,24,TOT,NBA,,9,18,0,,9,,6,10,,,13,4,,,,6,20,
1982-83,24,SEA,NBA,,6,11,0,,6,,4,6,5,8,10,4,,,3,6,13,
1982-83,24,DET,NBA,,9,18,0,,9,,6,10,,,13,4,,,,4,20,
1983-84,25,DET,NBA,,5,7,0,1,5,7,3,4,4,4,7,5,2,3,3,6,10,10.3
1987-88,29,TOT,NBA,,4,6,0,0,4,6,4,4,4,4,7,3,2,1,3,5,9,12.5
1987-88,29,NYK,NBA,,3,6,0,0,3,6,4,4,4,4,7,2,2,1,3,5,9,12.5
1987-88,29,LAL,NBA,,4,6,0,0,4,6,2,3,2,3,4,3,1,1,2,2,9,8.8
1988-89,30,ATL,NBA,,4,5,0,0,4,5,3,4,3,5,7,2,3,2,3,4,9,9.1
Career,,,,,9,,0,,,,6,10,,,,,,,,,20,
2 Seasons,,SEA,NBA,,6,,0,,,,4,6,,,10,4,,,,,13,
2 Seasons,,DET,NBA,,9,18,0,,9,,6,10,,,13,5,,,,6,20,
1 Season,,ATL,NBA,,4,5,0,0,4,5,3,4,3,5,7,2,3,2,3,4,9,9.1
1 Season,,LAL,NBA,,4,6,0,0,4,6,2,3,2,3,4,3,1,1,2,2,9,8.8
1 Season,,NJN,NBA,,5,,0,,,,2,2,,,,,,,,,11,
1 Season,,NYK,NBA,,3,6,0,0,3,6,4,4,4,4,7,2,2,1,3,5,9,12.5
