Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,NOB,ABA,NA,6,NA,31,9.3,22.1,0.421,2.3,3.5,0.667,7,18.6,0.375,0,2.3,0,NA,NA,19.7,1.2,2.3,5.8,20.9
Career,NA,,ABA,NA,6,NA,31,9.3,22.1,0.421,2.3,3.5,0.667,7,18.6,0.375,0,2.3,0,NA,NA,19.7,1.2,2.3,5.8,20.9
