,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,26,LAC,NBA,,3,6,0,1,3,6,2,2,0,2,2,6,2,1,6,4,6,6.7
1992-93,27,LAC,NBA,,3,10,0,0,3,10,1,2,1,1,1,8,2,0,4,4,6,6.3
1995-96,30,NYK,NBA,,2,5,2,3,0,2,0,0,2,1,3,0,1,0,1,0,6,5.0
1997-98,32,POR,NBA,10:59,2,2,1,2,1,1,0,0,1,2,3,3,1,1,2,1,5,6.4
1999-00,34,POR,NBA,6:42,0,2,0,0,0,2,1,2,0,0,0,1,0,0,0,0,1,1.3
Career,,,,10:59,3,10,2,3,3,10,2,2,2,2,3,8,2,1,6,4,6,6.7
2 Seasons,,LAC,NBA,,3,10,0,1,3,10,2,2,1,2,2,8,2,1,6,4,6,6.7
2 Seasons,,POR,NBA,10:59,2,2,1,2,1,2,1,2,1,2,3,3,1,1,2,1,5,6.4
1 Season,,NYK,NBA,,2,5,2,3,0,2,0,0,2,1,3,0,1,0,1,0,6,5.0
