Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,23,LAC,NBA,PG,71,48,1924,6.8,15.5,0.435,0.1,0.4,0.227,6.7,15.1,0.441,2.2,3,0.735,1.5,3,4.5,9.5,2.7,0.2,4.8,3.2,15.8
1989-90,24,LAC,NBA,PG,44,44,1529,5.7,12.2,0.466,0.1,0.5,0.238,5.6,11.7,0.476,2.1,2.7,0.779,1.4,3.2,4.6,10.4,2.5,0.1,4.9,2.8,13.5
1990-91,25,LAC,NBA,PG,68,65,2105,4.5,10,0.451,0.2,0.7,0.231,4.4,9.4,0.467,0.9,1.3,0.689,1.2,2.4,3.6,10,1.8,0.2,3.6,3.3,10.1
1991-92,26,LAC,NBA,PG,78,53,2049,4.8,10.5,0.462,0.3,0.9,0.294,4.6,9.6,0.478,0.8,0.9,0.815,0.6,2.6,3.2,9.5,2.4,0.2,3.3,3.2,10.7
1992-93,27,LAC,NBA,PG,74,8,1624,4.7,10.6,0.441,0.2,0.9,0.262,4.4,9.6,0.459,1.2,1.6,0.743,0.6,2.5,3.1,7.8,2.3,0.2,2.9,3.7,10.8
1993-94,28,LAC,NBA,PG,78,8,1533,5.9,13.2,0.449,0.4,1.5,0.274,5.5,11.8,0.471,1.5,1.8,0.855,1,2.3,3.3,6.8,2.8,0.3,3.2,3.3,13.8
1994-95,29,LAC,NBA,PG,33,2,470,6,12.7,0.47,0.3,1.2,0.25,5.7,11.5,0.493,3.4,4.2,0.818,0.6,2.1,2.7,7.1,2.2,0.2,3.4,5.1,15.7
1995-96,30,NYK,NBA,PG,47,1,596,5.3,10.9,0.486,0.5,1.4,0.333,4.8,9.5,0.51,2.9,3.5,0.828,0.7,2.4,3.1,4.2,2.4,0.2,2.7,5.5,14
1996-97,31,MIA,NBA,PG,28,0,365,3.8,10.8,0.355,1.4,4.5,0.304,2.5,6.3,0.391,1.8,2.2,0.818,0.8,3,3.7,4.4,1.6,0,2.7,3.8,10.8
1997-98,32,POR,NBA,PG,22,2,359,4.3,9.3,0.462,0.7,1.9,0.368,3.6,7.4,0.486,1.2,1.4,0.857,0.8,4,4.8,8.4,1.7,0.2,2.4,3,10.5
1998-99,33,POR,NBA,PG,2,0,7,0,5.1,0,0,0,NA,0,5.1,0,0,0,NA,0,0,0,15.4,5.1,0,0,0,0
1999-00,34,POR,NBA,PG,3,0,24,9,21,0.429,0,0,NA,9,21,0.429,0,0,NA,0,4.5,4.5,1.5,1.5,0,3,4.5,18
2000-01,35,POR,NBA,PG,4,0,17,10.6,14.8,0.714,0,0,NA,10.6,14.8,0.714,0,0,NA,0,0,0,2.1,0,0,0,2.1,21.2
Career,NA,,NBA,,552,231,12602,5.3,11.8,0.45,0.3,1,0.278,5.1,10.8,0.466,1.6,2,0.776,1,2.7,3.7,8.6,2.3,0.2,3.6,3.4,12.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,LAC,NBA,,446,228,11234,5.4,12,0.451,0.2,0.8,0.261,5.2,11.2,0.465,1.5,1.9,0.768,1,2.6,3.7,9,2.4,0.2,3.7,3.3,12.5
1 season,NA,NYK,NBA,,47,1,596,5.3,10.9,0.486,0.5,1.4,0.333,4.8,9.5,0.51,2.9,3.5,0.828,0.7,2.4,3.1,4.2,2.4,0.2,2.7,5.5,14
4 seasons,NA,POR,NBA,,31,2,407,4.8,10.2,0.47,0.6,1.7,0.368,4.2,8.5,0.49,1.1,1.2,0.857,0.7,3.8,4.5,7.9,1.7,0.2,2.3,3,11.2
1 season,NA,MIA,NBA,,28,0,365,3.8,10.8,0.355,1.4,4.5,0.304,2.5,6.3,0.391,1.8,2.2,0.818,0.8,3,3.7,4.4,1.6,0,2.7,3.8,10.8
