Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1969-70,22,ATL,NBA,PG,9,146,15.3,0.53,0.4,NA,NA,NA,7.4,NA,NA,NA,NA,NA,0.3,0.1,0.4,0.144,NA,NA,NA,NA,NA
1974-75,27,GSW,NBA,PG,17,448,12.5,0.455,0.363,5.1,11.4,8.2,16.4,2.5,0.3,NA,NA,NA,0,0.7,0.7,0.077,NA,-0.7,0,-0.7,0.1
1977-78,30,NYK,NBA,PG,6,160,13.2,0.515,0.208,4.1,9.6,6.7,20.4,2.7,0.6,17.4,14.9,NA,0.1,0.1,0.2,0.056,NA,-1.7,1.7,-0.1,0.1
Career,NA,,NBA,,32,754,13.2,0.485,0.344,4.8,10.9,7.8,15.5,2.6,0.4,17.4,14.9,NA,0.4,0.9,1.3,0.085,NA,-1,0.4,-0.5,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,GSW,NBA,,17,448,12.5,0.455,0.363,5.1,11.4,8.2,16.4,2.5,0.3,NA,NA,NA,0,0.7,0.7,0.077,NA,-0.7,0,-0.7,0.1
1 season,NA,ATL,NBA,,9,146,15.3,0.53,0.4,NA,NA,NA,7.4,NA,NA,NA,NA,NA,0.3,0.1,0.4,0.144,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,,6,160,13.2,0.515,0.208,4.1,9.6,6.7,20.4,2.7,0.6,17.4,14.9,NA,0.1,0.1,0.2,0.056,NA,-1.7,1.7,-0.1,0.1
