Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,27,GSW,NBA,PG,17,NA,448,6.2,15.2,0.411,3.5,5.5,0.642,2.4,5.1,7.5,5.5,2.5,0.2,NA,6.7,16,NA,NA,94
1977-78,30,NYK,NBA,PG,6,NA,160,6.6,13.1,0.5,1.6,2.7,0.6,1.9,3.8,5.8,7.4,2.7,0.5,3,6,14.8,NA,103,108
Career,NA,,NBA,,23,NA,608,6.3,14.6,0.444,3,4.8,0.663,2.3,4.8,7,6,2.6,0.3,0.8,6.5,15.7,NA,103,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,GSW,NBA,,17,NA,448,6.2,15.2,0.411,3.5,5.5,0.642,2.4,5.1,7.5,5.5,2.5,0.2,NA,6.7,16,NA,NA,94
1 season,NA,NYK,NBA,,6,NA,160,6.6,13.1,0.5,1.6,2.7,0.6,1.9,3.8,5.8,7.4,2.7,0.5,3,6,14.8,NA,103,108
1 season,NA,ATL,NBA,,0,NA,0,NA,NA,0.477,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
