Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,SFW,NBA,SF,3,NA,6,1,4,0.25,0,0,NA,NA,NA,1,2,NA,NA,2,2
1967-68,23,SFW,NBA,SF,9,NA,104,13,44,0.295,6,7,0.857,NA,NA,19,7,NA,NA,16,32
1968-69,24,SFW,NBA,SF,6,NA,161,23,79,0.291,16,25,0.64,NA,NA,51,3,NA,NA,22,62
1970-71,26,SFW,NBA,SF,5,NA,91,13,42,0.31,2,3,0.667,NA,NA,21,0,NA,NA,8,28
1971-72,27,GSW,NBA,SF,5,NA,113,21,63,0.333,12,17,0.706,NA,NA,21,4,NA,NA,9,54
1972-73,28,GSW,NBA,PF,10,NA,100,12,38,0.316,0,0,NA,NA,NA,18,7,NA,NA,18,24
Career,NA,,NBA,,38,NA,575,83,270,0.307,36,52,0.692,NA,NA,131,23,NA,NA,75,202
