,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,24,MIN,NBA,C,60,818,,,,,100%,-3.0,-7.0,9,14,60,10,39,4,89,7,21
2014-15,25,MIN,NBA,C,73,2193,,,,12%,88%,-8.9,+1.6,41,34,88,14,107,9,323,20,61
2015-16,26,MIN,NBA,C,82,2220,,,,53%,47%,0.0,+7.5,30,35,95,31,119,10,325,27,51
2016-17,27,MIN,NBA,PF,82,2653,,,,82%,18%,+0.4,+4.3,38,23,123,17,69,6,373,16,47
2017-18,28,MIN,NBA,C,79,1333,,,,28%,72%,-6.2,-13.3,18,13,75,13,45,1,175,5,29
2018-19,29,MIN,NBA,C,76,1031,,,,2%,98%,-4.1,-3.5,17,16,59,9,45,11,172,9,21
2019-20,30,TOT,NBA,C,58,1012,,,,6%,94%,-3.6,-1.1,16,9,56,10,33,17,172,6,20
2019-20,30,MIN,NBA,C,46,778,,,,3%,98%,-5.3,-0.9,13,7,46,7,24,16,142,4,17
2019-20,30,MEM,NBA,C,12,234,,,,16%,84%,+2.1,+3.0,3,2,10,3,9,1,30,2,3
Career,,,NBA,,510,11260,,,,36%,64%,-3.3,+0.3,169,144,556,104,457,58,1629,90,250
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,MIN,NBA,,498,11026,,,,36%,64%,-3.4,+0.3,166,142,546,101,448,57,1599,88,247
1 season,,MEM,NBA,,12,234,,,,16%,84%,+2.1,+3.0,3,2,10,3,9,1,30,2,3
