Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,21,OKC,NBA,C,1,1,0,0,0,0,100,0,51.6,0,0,0,0,40.7,NA,0,0,0,-0.471,NA,-9.6,-31.1,-40.7,0
Career,NA,,NBA,,1,1,0,0,0,0,100,0,51.6,0,0,0,0,40.7,NA,0,0,0,-0.471,NA,-9.6,-31.1,-40.7,0
