,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,18,PURDUE,25,166,25,63,,,7,17,,17,24,10,5,23,22,57,.397,,.412,6.6,2.3,0.7,1.0
1985-86,19,PURDUE,31,574,77,159,,,50,68,,46,87,35,34,67,69,204,.484,,.735,18.5,6.6,1.5,2.8
1986-87,20,PURDUE,30,909,130,244,41,90,60,83,,79,190,50,31,90,73,361,.533,.456,.723,30.3,12.0,2.6,6.3
1987-88,21,PURDUE,33,1040,146,292,47,107,83,109,,98,180,57,24,101,73,422,.500,.439,.761,31.5,12.8,3.0,5.5
Career,,,119,2689,378,758,88,197,200,277,,240,481,152,94,281,237,1044,.499,.447,.722,22.6,8.8,2.0,4.0
