Season,Team,Lg,Salary
1984-85,Philadelphia 76ers,NBA,"$406,000"
1985-86,Philadelphia 76ers,NBA,"$412,000"
1987-88,Seattle SuperSonics,NBA,"$502,000"
Career,(may be incomplete),,"$1,320,000"
