Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22,POR,NBA,C,3,NA,47,3.1,8.4,0.364,NA,NA,NA,3.1,8.4,0.364,4.6,8.4,0.545,3.8,9.2,13,1.5,1.5,3.1,5.4,3.8,10.7
1980-81,24,IND,NBA,C,2,NA,55,3.3,7.9,0.417,0,0,NA,3.3,7.9,0.417,3.3,6.5,0.5,6.5,6.5,13.1,2,2.6,1.3,2,2,9.8
1982-83,26,PHI,NBA,C,12,NA,202,4.5,8.7,0.51,0,0,NA,4.5,8.7,0.51,0,0.7,0,3.7,3.9,7.7,1.2,0.7,0.9,2.1,5,8.9
1983-84,27,PHI,NBA,C,5,NA,45,3.2,9.6,0.333,0,0,NA,3.2,9.6,0.333,0,0,NA,2.4,2.4,4.8,0,0.8,3.2,2.4,6.4,6.4
1984-85,28,PHI,NBA,C,13,0,165,2.8,7.2,0.394,0,0.2,0,2.8,7,0.406,3.5,4.6,0.762,3.7,4.1,7.9,0.4,0.7,1.3,2.8,7,9.2
1985-86,29,PHI,NBA,C,12,2,303,3.4,6.3,0.547,0,0,NA,3.4,6.3,0.547,1.9,3,0.64,2.7,4.4,7.1,1,1.3,1.8,1.2,4.2,8.8
1986-87,30,SEA,NBA,C,14,7,262,3.3,7.3,0.453,0,0,NA,3.3,7.3,0.453,1.6,2.6,0.632,3.4,3.3,6.7,0.5,1,2.1,0.3,2.5,8.2
1987-88,31,SEA,NBA,C,5,0,39,2.8,6.5,0.429,0,0,NA,2.8,6.5,0.429,0.9,1.8,0.5,0,6.5,6.5,0,0.9,0.9,1.8,9.2,6.5
Career,NA,,NBA,,66,9,1118,3.4,7.4,0.465,0,0,0,3.4,7.4,0.467,1.8,3,0.609,3.3,4.3,7.7,0.8,1.1,1.7,1.7,4.5,8.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHI,NBA,,42,2,715,3.6,7.4,0.483,0,0.1,0,3.6,7.4,0.486,1.6,2.5,0.64,3.2,4.1,7.3,0.9,1,1.5,1.9,5.2,8.8
2 seasons,NA,SEA,NBA,,19,7,301,3.2,7.2,0.45,0,0,NA,3.2,7.2,0.45,1.6,2.5,0.619,3,3.7,6.7,0.5,1,1.9,0.5,3.3,8
1 season,NA,POR,NBA,,3,NA,47,3.1,8.4,0.364,NA,NA,NA,3.1,8.4,0.364,4.6,8.4,0.545,3.8,9.2,13,1.5,1.5,3.1,5.4,3.8,10.7
1 season,NA,IND,NBA,,2,NA,55,3.3,7.9,0.417,0,0,NA,3.3,7.9,0.417,3.3,6.5,0.5,6.5,6.5,13.1,2,2.6,1.3,2,2,9.8
