Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,25,TOT,BAA,NA,23,NA,NA,NA,NA,0.362,NA,NA,0.7,NA,NA,NA,NA
1948-49,25,CHS,BAA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-49,25,INJ,BAA,NA,20,NA,NA,NA,NA,0.362,NA,NA,0.7,NA,NA,NA,NA
Career,NA,,BAA,NA,23,NA,NA,NA,NA,0.362,NA,NA,0.7,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,INJ,BAA,NA,20,NA,NA,NA,NA,0.362,NA,NA,0.7,NA,NA,NA,NA
1 season,NA,CHS,BAA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
