Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,24,SAA,ABA,SG,5,NA,18,10.5,31.4,0.333,5.2,5.2,1,5.2,26.1,0.2,0,0,NA,2.6,2.6,5.2,0,2.6,2.6,2.6,15.7,26.1,NA,90,104
1976-77,25,SAS,NBA,SG,1,NA,1,88.1,132.2,0.667,NA,NA,NA,88.1,132.2,0.667,0,0,NA,0,0,0,0,0,0,NA,0,176.3,NA,NA,108
Career,NA,,TOT,,6,NA,19,14.8,37,0.4,5.2,5.2,1,9.9,32.1,0.308,0,0,NA,2.5,2.5,4.9,0,2.5,2.5,2.5,14.8,34.5,NA,90,104
,NA,,ABA,,5,NA,18,10.5,31.4,0.333,5.2,5.2,1,5.2,26.1,0.2,0,0,NA,2.6,2.6,5.2,0,2.6,2.6,2.6,15.7,26.1,NA,90,104
,NA,,NBA,,1,NA,1,88.1,132.2,0.667,NA,NA,NA,88.1,132.2,0.667,0,0,NA,0,0,0,0,0,0,NA,0,176.3,NA,NA,108
