,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,23,SAC,NBA,PF,3,2,,,,41%,59%,+25.0,+28.8,0,0,1,0,0,0,0,0,0
2015-16,24,SAC,NBA,PF,8,48,,,,51%,49%,+1.6,+4.5,2,1,1,0,1,0,3,0,2
2017-18,26,DET,NBA,PF,67,805,,,,23%,77%,+0.8,+1.3,19,5,48,12,13,0,186,4,10
2018-19,27,TOT,NBA,PF,5,43,,,,9%,91%,-14.8,-13.3,4,0,7,0,0,0,10,0,1
2018-19,27,PHO,NBA,PF,1,5,,,,76%,24%,+35.6,+44.6,0,0,1,0,0,0,0,0,0
2018-19,27,TOR,NBA,PF,4,38,,,,,100%,-20.3,-26.4,4,0,6,0,0,0,10,0,1
Career,,,NBA,,83,898,,,,24%,76%,+0.2,+0.8,25,6,57,12,14,0,199,4,13
,,,,,,,,,,,,,,,,,,,,,,
1 season,,DET,NBA,,67,805,,,,23%,77%,+0.8,+1.3,19,5,48,12,13,0,186,4,10
2 seasons,,SAC,NBA,,11,50,,,,51%,49%,+2.5,+5.4,2,1,2,0,1,0,3,0,2
1 season,,TOR,NBA,,4,38,,,,,100%,-20.3,-26.4,4,0,6,0,0,0,10,0,1
1 season,,PHO,NBA,,1,5,,,,76%,24%,+35.6,+44.6,0,0,1,0,0,0,0,0,0
