Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,22,BOS,NBA,C,70,9,1400,8.6,18.4,0.466,1.5,4.2,0.351,7.1,14.3,0.5,3.6,4.5,0.811,5.1,8.3,13.4,4,1.3,1,3.9,8.3,22.3,NA,107,107
2014-15,23,BOS,NBA,C,64,13,1423,8.8,18.6,0.475,2.1,6.2,0.349,6.7,12.4,0.538,3.3,4.8,0.684,3.2,7.4,10.7,3.8,2.3,1.4,3.4,7.5,23.1,NA,105,102
2015-16,24,BOS,NBA,C,69,8,1395,8.8,19.4,0.455,3,7.3,0.405,5.9,12.1,0.486,3.4,4.5,0.75,2.5,7.3,9.8,3.7,1.8,1.2,2.6,5.7,24,NA,110,103
2016-17,25,BOS,NBA,C,75,6,1538,8.4,16.4,0.512,2.2,6.2,0.354,6.2,10.2,0.608,2.9,4,0.732,2.4,9.3,11.6,4.8,1.4,0.9,3.1,6.7,21.9,NA,113,107
2017-18,26,MIA,NBA,PF,76,22,1779,8.9,17.9,0.497,3,7.9,0.379,5.9,10,0.59,3.8,4.9,0.77,2.5,9.7,12.2,5.8,1.7,1,4.1,6.3,24.6,NA,112,105
2018-19,27,MIA,NBA,PF,79,36,1812,7,15.2,0.463,3,8.6,0.354,4,6.6,0.604,4.1,5,0.822,1.9,8.2,10.1,3.8,1.4,1,3.1,4.9,21.2,NA,114,108
2019-20,28,MIA,NBA,C,59,6,1089,6.8,14.2,0.476,3.6,8.3,0.432,3.2,5.9,0.538,3.1,3.7,0.854,1.7,10,11.6,4.4,1.7,0.8,2.8,6.5,20.3,NA,117,108
Career,NA,,NBA,,492,100,10436,8.2,17.2,0.478,2.6,7,0.375,5.6,10.2,0.549,3.5,4.5,0.773,2.7,8.6,11.3,4.4,1.7,1,3.3,6.5,22.6,NA,111,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BOS,NBA,,278,36,5756,8.7,18.2,0.477,2.2,6,0.368,6.5,12.2,0.53,3.3,4.4,0.743,3.3,8.1,11.4,4.1,1.7,1.1,3.2,7,22.8,NA,109,105
3 seasons,NA,MIA,NBA,,214,64,4680,7.7,16,0.48,3.2,8.3,0.381,4.5,7.7,0.585,3.8,4.7,0.807,2.1,9.1,11.2,4.7,1.6,0.9,3.4,5.8,22.3,NA,114,107
