,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,23,BOS,NBA,C,4,53,,,,23%,77%,-11.5,-1.4,3,0,5,1,0,0,4,0,1
2015-16,24,BOS,NBA,C,4,32,,,,,100%,-51.2,-51.0,0,3,2,1,0,0,7,0,2
2016-17,25,BOS,NBA,C,18,346,,,,3%,97%,+1.2,+6.5,7,4,17,8,13,1,84,6,6
2017-18,26,MIA,NBA,PF,5,146,,,,44%,56%,-3.9,+15.8,3,1,4,3,6,1,44,2,2
Career,,,NBA,,31,577,,,,15%,85%,-4.2,+5.0,13,8,28,13,19,2,139,8,11
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,26,431,,,,6%,94%,-4.3,+1.3,10,7,24,10,13,1,95,6,9
1 season,,MIA,NBA,,5,146,,,,44%,56%,-3.9,+15.8,3,1,4,3,6,1,44,2,2
