Season,Team,Lg,Salary
1985-86,Boston Celtics,NBA,"$90,000"
1987-88,New York Knicks,NBA,"$100,000"
1988-89,New York Knicks,NBA,"$125,000"
Career,(may be incomplete),,"$315,000"
