Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,25,BOS,NBA,SG,38,0,179,5.2,13.5,0.388,0,0.4,0,5.2,13.1,0.4,3,3.4,0.882,1.6,2.6,4.2,5,0.6,0,3.8,4.2,13.5
1985-86,26,BOS,NBA,SG,77,1,760,4.4,9,0.487,0,0.5,0,4.4,8.5,0.514,0.7,1.1,0.652,1,2.6,3.6,4.9,0.9,0.2,2.4,4.4,9.4
1986-87,27,BOS,NBA,SG,42,0,297,3.6,11.2,0.326,0.6,1.9,0.313,3,9.2,0.329,1.8,2.4,0.75,1,2.7,3.6,4.2,1,0,3,3.4,9.7
1987-88,28,NYK,NBA,SG,26,0,204,5.1,11.8,0.433,1.1,3,0.353,4.1,8.8,0.46,1.8,1.9,0.909,1.1,1.2,2.3,5.6,1.9,0.7,3.9,6.9,13.1
1989-90,30,NJN,NBA,SG,5,0,21,1.7,12,0.143,0,5.1,0,1.7,6.9,0.25,0,0,NA,0,0,0,8.6,1.7,1.7,6.9,12,3.4
Career,NA,,NBA,,188,1,1461,4.4,10.4,0.422,0.3,1.2,0.229,4.1,9.2,0.447,1.4,1.7,0.775,1.1,2.4,3.5,5,1,0.2,3,4.6,10.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,157,1,1236,4.3,10.1,0.425,0.1,0.8,0.179,4.2,9.3,0.447,1.3,1.7,0.75,1.1,2.6,3.7,4.8,0.9,0.1,2.7,4.1,10.1
1 season,NA,NYK,NBA,,26,0,204,5.1,11.8,0.433,1.1,3,0.353,4.1,8.8,0.46,1.8,1.9,0.909,1.1,1.2,2.3,5.6,1.9,0.7,3.9,6.9,13.1
1 season,NA,NJN,NBA,,5,0,21,1.7,12,0.143,0,5.1,0,1.7,6.9,0.25,0,0,NA,0,0,0,8.6,1.7,1.7,6.9,12,3.4
