Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,23,LAL,NBA,PF,2,11,7.2,0.333,NA,0,NA,NA,NA,11,NA,NA,NA,0,0,0,-0.046
Career,NA,,NBA,,2,11,7.2,0.333,NA,0,NA,NA,NA,11,NA,NA,NA,0,0,0,-0.046
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,2,11,7.2,0.333,NA,0,NA,NA,NA,11,NA,NA,NA,0,0,0,-0.046
