,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,19,UCLA,32,1013,114,289,39,93,64,88,19,96,127,45,8,92,103,331,.394,.419,.727,31.7,10.3,3.0,4.0
2016-17,20,UCLA,36,952,150,309,53,129,88,111,12,103,158,39,6,87,81,441,.485,.411,.793,26.4,12.3,2.9,4.4
2017-18,21,UCLA,33,1244,212,460,88,205,159,192,17,121,192,42,8,125,87,671,.461,.429,.828,37.7,20.3,3.7,5.8
Career,,,101,3209,476,1058,180,427,311,391,48,320,477,126,22,304,271,1443,.450,.422,.795,31.8,14.3,3.2,4.7
