Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,MNM,ABA,C,2,NA,52,9.7,19.4,0.5,0,0,NA,9.7,19.4,0.5,4.8,8.3,0.583,NA,NA,18.7,2.8,4.8,3.5,24.2
1968-69,25,MMF,ABA,C,12,NA,402,5.5,11.6,0.473,0,0,NA,5.5,11.6,0.473,3.1,5.5,0.574,NA,NA,13.9,1.5,2.2,4.3,14.1
Career,NA,,ABA,,14,NA,454,5.9,12.4,0.478,0,0,NA,5.9,12.4,0.478,3.3,5.8,0.575,NA,NA,14.4,1.7,2.5,4.2,15.2
