Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,MNM,ABA,C,63,NA,1203,206,475,0.434,0,1,0,206,474,0.435,0.434,102,164,0.622,NA,NA,436,59,77,124,514
1968-69,25,MMF,ABA,C,78,NA,2645,532,1100,0.484,0,2,0,532,1098,0.485,0.484,241,392,0.615,391,655,1046,195,180,324,1305
1969-70,26,MMF,ABA,C,29,NA,1020,164,364,0.451,0,2,0,164,362,0.453,0.451,92,155,0.594,109,284,393,75,91,112,420
Career,NA,,ABA,,170,NA,4868,902,1939,0.465,0,5,0,902,1934,0.466,0.465,435,711,0.612,500,939,1875,329,348,560,2239
