,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,23,PHI,NBA,C,5,192,.553,5.6,1.000,.574,.128,.106,.191,.000,.553,.667,.333,.600,.333,,.731,.213,9,,,,0,0
2007-08,26,PHI,NBA,C,6,193,.422,5.1,1.000,.600,.133,.156,.111,.000,.422,.519,.333,.286,.200,,.684,.267,11,,,,0,0
2008-09,27,PHI,NBA,C,6,133,.640,4.3,1.000,.640,.160,.080,.120,.000,.640,.688,.500,1.000,.333,,.563,.160,4,,,,0,0
2012-13,31,MIL,NBA,C,1,9,.000,4.5,1.000,.500,.500,.000,.000,.000,.000,.000,.000,,,,,.000,0,,,,0,0
2013-14,32,DAL,NBA,C,7,135,.458,3.7,1.000,.792,.083,.000,.125,.000,.458,.579,.000,,.000,,.636,.125,3,,,,0,0
Career,,,NBA,,25,662,.503,4.9,1.000,.629,.133,.098,.140,.000,.503,.600,.316,.500,.250,,.667,.203,27,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,17,518,.521,5.2,1.000,.598,.137,.120,.145,.000,.521,.614,.375,.500,.294,,.672,.222,24,,,,0,0
1 season,,DAL,NBA,,7,135,.458,3.7,1.000,.792,.083,.000,.125,.000,.458,.579,.000,,.000,,.636,.125,3,,,,0,0
1 season,,MIL,NBA,,1,9,.000,4.5,1.000,.500,.500,.000,.000,.000,.000,.000,.000,,,,,.000,0,,,,0,0
