,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,20,PHI,NBA,C,34,177,,,,11%,89%,-3.1,-5.3,3,5,14,5,5,0,10,0,5
2003-04,22,PHI,NBA,C,82,2197,,,,,100%,-0.9,+3.8,24,25,190,10,77,0,47,13,35
2004-05,23,PHI,NBA,C,72,1785,,,,,100%,+1.2,+3.6,40,24,149,17,68,0,82,17,25
2005-06,24,PHI,NBA,C,66,1761,,,,,100%,-2.3,-0.6,30,35,160,12,59,9,58,14,25
2006-07,25,PHI,NBA,C,82,2535,,,,,100%,-0.6,+7.1,49,39,156,31,113,15,135,32,32
2007-08,26,PHI,NBA,C,82,2724,,,,,100%,-0.1,-0.9,47,42,156,17,121,13,95,23,64
2008-09,27,PHI,NBA,C,82,2036,,,,,100%,+1.4,+3.0,33,31,127,21,50,8,38,6,29
2009-10,28,PHI,NBA,C,82,2124,,,,,100%,-4.8,-0.2,33,29,143,16,58,7,143,7,25
2010-11,29,SAC,NBA,C,80,1938,,,,33%,67%,-5.0,+1.5,39,38,119,24,63,3,146,14,34
2011-12,30,HOU,NBA,C,65,1446,,,,,100%,+2.4,+3.7,21,25,95,15,54,2,71,5,30
2012-13,31,MIL,NBA,C,47,765,,,,,100%,-7.7,-7.2,20,9,52,10,25,1,44,6,17
2013-14,32,DAL,NBA,C,80,1614,,,,,100%,+0.6,-3.0,19,29,104,23,62,7,91,8,36
2014-15,33,NYK,NBA,C,32,544,,,,26%,74%,-14.4,-4.9,17,12,34,7,10,1,63,2,6
Career,,,NBA,,886,21646,,,,4%,96%,-1.5,+1.4,375,343,1499,208,765,66,1023,147,363
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,PHI,NBA,,582,15339,,,,,100%,-0.9,+2.2,259,230,1095,129,551,52,608,112,240
1 season,,DAL,NBA,,80,1614,,,,,100%,+0.6,-3.0,19,29,104,23,62,7,91,8,36
1 season,,SAC,NBA,,80,1938,,,,33%,67%,-5.0,+1.5,39,38,119,24,63,3,146,14,34
1 season,,HOU,NBA,,65,1446,,,,,100%,+2.4,+3.7,21,25,95,15,54,2,71,5,30
1 season,,MIL,NBA,,47,765,,,,,100%,-7.7,-7.2,20,9,52,10,25,1,44,6,17
1 season,,NYK,NBA,,32,544,,,,26%,74%,-14.4,-4.9,17,12,34,7,10,1,63,2,6
