Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,23,PHI,NBA,C,5,5,192,26,47,0.553,0,0,NA,26,47,0.553,0.553,6,15,0.4,18,46,64,2,2,7,9,19,58
2007-08,26,PHI,NBA,C,6,6,193,19,45,0.422,0,0,NA,19,45,0.422,0.422,16,19,0.842,20,37,57,3,2,10,10,17,54
2008-09,27,PHI,NBA,C,6,6,133,16,25,0.64,0,0,NA,16,25,0.64,0.64,3,4,0.75,10,37,47,3,2,9,6,24,35
2012-13,31,MIL,NBA,C,1,0,9,0,2,0,0,0,NA,0,2,0,0,1,4,0.25,1,2,3,0,1,0,2,3,1
2013-14,32,DAL,NBA,C,7,7,135,11,24,0.458,0,0,NA,11,24,0.458,0.458,10,15,0.667,23,36,59,0,2,10,4,15,32
Career,NA,,NBA,,25,24,662,72,143,0.503,0,0,NA,72,143,0.503,0.503,36,57,0.632,72,158,230,8,9,36,31,78,180
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHI,NBA,,17,17,518,61,117,0.521,0,0,NA,61,117,0.521,0.521,25,38,0.658,48,120,168,8,6,26,25,60,147
1 season,NA,DAL,NBA,,7,7,135,11,24,0.458,0,0,NA,11,24,0.458,0.458,10,15,0.667,23,36,59,0,2,10,4,15,32
1 season,NA,MIL,NBA,,1,0,9,0,2,0,0,0,NA,0,2,0,0,1,4,0.25,1,2,3,0,1,0,2,3,1
