,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1969-70,21,IOWA,24,,180,360,,,69,86,,91,,,,,,429,.500,,.802,,17.9,3.8,
1970-71,22,IOWA,24,,268,535,,,126,152,,111,,,,,,662,.501,,.829,,27.6,4.6,
Career,,,48,,448,895,,,195,238,,202,,,,,,1091,.501,,.819,,22.7,4.2,
