,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1971-72,23,SEA,NBA,,5,,,,,,3,3,,,,,,,,,12,
1972-73,24,SEA,NBA,,15,,,,,,7,8,,,,,,,,,33,
1973-74,25,SEA,NBA,,24,,,,,,10,13,,,,,,,,,58,
1974-75,26,SEA,NBA,,17,,,,,,10,13,,,,,,,,,40,
1975-76,27,SEA,NBA,,17,,,,,,11,13,,,,,,,,,41,
1976-77,28,SEA,NBA,,19,,,,,,9,10,,,,,,,,,42,
1977-78,29,SEA,NBA,,14,,,,,,13,15,,,,,,,,,37,
1978-79,30,SEA,NBA,,13,,,,,,8,9,,,,,,,,,28,
1979-80,31,SEA,NBA,,11,,3,,,,6,9,,,,,,,,,27,
1980-81,32,SEA,NBA,,13,,2,,,,7,10,,,,,,,,,28,
1981-82,33,SEA,NBA,,11,,2,,,,8,8,,,7,11,,,,,24,
1982-83,34,SEA,NBA,,12,18,2,,12,,5,5,2,4,4,10,,,7,5,25,
1983-84,35,SEA,NBA,,12,18,2,4,12,18,6,6,2,6,6,12,,1,5,4,27,
Career,,,,,24,,,,,,13,15,,,,,,,,,58,
