,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,21,ORL,NBA,PF,7,234,,,1%,65%,34%,-7.4,+3.2,2,5,6,4,16,0,9,4,11
2005-06,24,CLE,NBA,PF,13,282,,,,83%,17%,-5.9,-3.8,4,8,18,3,9,0,19,2,9
2006-07,25,CLE,NBA,PF,20,605,,,,97%,3%,+0.4,-6.9,12,12,32,2,17,1,45,6,12
2008-09,27,SAS,NBA,PF,4,71,,,,36%,65%,-0.8,+9.5,1,1,4,0,4,0,3,1,3
2013-14,32,WAS,NBA,C,10,146,,,,56%,44%,+15.6,+20.2,1,1,17,1,3,4,8,0,0
2014-15,33,WAS,NBA,PF,10,178,,,,99%,1%,+9.2,+7.9,12,0,5,0,4,0,20,1,4
Career,,,NBA,,64,1516,,,,83%,17%,+0.4,+0.4,32,27,82,10,53,5,104,14,39
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,33,887,,,,93%,7%,-1.6,-5.9,16,20,50,5,26,1,64,8,21
2 seasons,,WAS,NBA,,20,324,,,,80%,20%,+12.1,+13.4,13,1,22,1,7,4,28,1,4
1 season,,ORL,NBA,,7,234,,,1%,65%,34%,-7.4,+3.2,2,5,6,4,16,0,9,4,11
1 season,,SAS,NBA,,4,71,,,,36%,65%,-0.8,+9.5,1,1,4,0,4,0,3,1,3
