,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,21,ORL,NBA,PF,7,234,.400,7.7,.967,.444,.178,.122,.222,.033,.414,.575,.250,.273,.300,.000,.472,.089,6,,1.000,.000,0,0
2005-06,24,CLE,NBA,PF,13,282,.529,7.8,1.000,.388,.165,.306,.141,.000,.529,.606,.500,.500,.417,,.511,.141,11,,,,0,0
2006-07,25,CLE,NBA,PF,20,605,.493,10.6,.990,.239,.159,.338,.254,.010,.497,.604,.438,.426,.529,.000,.646,.045,9,,.500,.000,0,0
2008-09,27,SAS,NBA,PF,4,71,.333,11.8,.939,.273,.152,.333,.182,.061,.355,.667,.000,.364,.167,.000,.636,.061,2,,.500,.000,1,0
2013-14,32,WAS,NBA,C,10,146,.368,11.3,.895,.342,.132,.105,.316,.105,.412,.538,.200,.000,.500,.000,.571,.026,1,,.250,.000,0,0
2014-15,33,WAS,NBA,PF,10,178,.377,17.5,.574,.197,.066,.098,.213,.426,.314,.333,.500,.000,.385,.462,.636,.016,1,1.000,.115,.333,1,0
Career,,,NBA,,64,1516,.449,10.6,.927,.305,.150,.248,.224,.073,.459,.574,.368,.389,.439,.324,.583,.065,30,1.000,.243,.111,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,33,887,.503,9.8,.993,.283,.161,.329,.220,.007,.507,.605,.457,.447,.508,.000,.604,.073,20,,.500,.000,0,0
2 seasons,,WAS,NBA,,20,324,.374,15.1,.697,.253,.091,.101,.253,.303,.362,.440,.333,.000,.440,.400,.600,.020,2,1.000,.133,.250,1,0
1 season,,ORL,NBA,,7,234,.400,7.7,.967,.444,.178,.122,.222,.033,.414,.575,.250,.273,.300,.000,.472,.089,6,,1.000,.000,0,0
1 season,,SAS,NBA,,4,71,.333,11.8,.939,.273,.152,.333,.182,.061,.355,.667,.000,.364,.167,.000,.636,.061,2,,.500,.000,1,0
