Season,Team,Lg,Salary
1988-89,Cleveland Cavaliers,NBA,"$250,000"
1990-91,Charlotte Hornets,NBA,"$322,000"
1995-96,Milwaukee Bucks,NBA,"$363,000"
Career,(may be incomplete),,"$935,000"
