,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,19,NOTREDAME,32,386,66,111,1,7,46,61,27,86,13,19,22,14,42,179,.595,.143,.754,12.1,5.6,2.7,0.4
2015-16,20,NOTREDAME,36,910,150,282,4,12,96,124,87,240,34,31,36,36,86,400,.532,.333,.774,25.3,11.1,6.7,0.9
2016-17,21,NOTREDAME,36,1156,236,449,26,60,141,180,104,362,56,40,50,44,81,639,.526,.433,.783,32.1,17.8,10.1,1.6
2017-18,22,NOTREDAME,21,680,157,312,17,58,83,109,48,212,19,35,47,32,36,414,.503,.293,.761,32.4,19.7,10.1,0.9
Career,,,125,3132,609,1154,48,137,366,474,266,900,122,125,155,126,245,1632,.528,.350,.772,25.1,13.1,7.2,1.0
