Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,BAL,NBA,SF,74,NA,1323,7.7,17.2,0.448,3.9,5.1,0.775,NA,NA,8.5,2,NA,NA,5.4,19.3
1967-68,23,BAL,NBA,SF,82,NA,2037,7.6,16.5,0.46,4.4,5.5,0.796,NA,NA,8.4,1.9,NA,NA,4.3,19.6
1968-69,24,BAL,NBA,SF,82,NA,2710,6.7,14.7,0.455,3.9,4.7,0.83,NA,NA,8.1,3.1,NA,NA,3.7,17.3
1969-70,25,BAL,NBA,SF,82,NA,2947,8.1,16.7,0.489,3.5,4.1,0.844,NA,NA,6.6,2.7,NA,NA,3,19.8
1970-71,26,BAL,NBA,SF,82,NA,2920,7.7,16.8,0.46,3.6,4.2,0.848,NA,NA,6.3,2.7,NA,NA,3.2,19
1971-72,27,BAL,NBA,SF,78,NA,2927,8.5,17.8,0.478,4.4,4.9,0.894,NA,NA,6.5,2.1,NA,NA,3,21.4
1972-73,28,HOU,NBA,SF,81,NA,3019,7.4,15.9,0.468,3,3.5,0.849,NA,NA,6,3.5,NA,NA,2.9,17.8
1973-74,29,TOT,NBA,SF,74,NA,1782,7.2,14.3,0.501,3.1,3.6,0.855,1.2,3.4,4.6,3.4,0.9,0.5,4.3,17.4
1973-74,29,HOU,NBA,SF,47,NA,1102,6.9,14.5,0.474,2.7,3.2,0.837,0.9,2.5,3.5,4,0.8,0.3,3.9,16.4
1973-74,29,BUF,NBA,SF,27,NA,680,7.7,14.1,0.545,3.8,4.3,0.877,1.6,4.9,6.5,2.4,1.2,1,4.9,19.1
1974-75,30,BUF,NBA,SF,81,NA,2147,6.4,14,0.455,3.2,3.7,0.869,1.7,4.3,6.1,2.2,0.9,0.3,4,16
1975-76,31,TOT,NBA,SF,79,NA,1909,6.5,15.3,0.422,3,3.5,0.856,1.3,3.5,4.8,2.7,0.8,0.2,3.1,16
1975-76,31,BUF,NBA,SF,12,NA,278,5.3,12.2,0.436,3.5,4.3,0.818,1.3,3.9,5.2,3,0.9,0.8,3.9,14.1
1975-76,31,CHI,NBA,SF,67,NA,1631,6.7,15.8,0.421,3,3.4,0.865,1.3,3.4,4.7,2.6,0.8,0.1,3,16.3
1976-77,32,CHI,NBA,SF,54,NA,869,6.9,14.9,0.465,1.3,1.6,0.795,1.1,2.7,3.8,2.6,0.5,0.2,3.5,15.1
Career,NA,,NBA,,849,NA,24590,7.4,15.9,0.465,3.5,4.2,0.843,1.4,3.6,6.4,2.7,0.8,0.3,3.5,18.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,BAL,NBA,,480,NA,14864,7.7,16.6,0.468,3.9,4.7,0.838,NA,NA,7.2,2.5,NA,NA,3.6,19.4
2 seasons,NA,HOU,NBA,,128,NA,4121,7.3,15.5,0.469,2.9,3.4,0.846,0.9,2.5,5.3,3.6,0.8,0.3,3.2,17.5
2 seasons,NA,CHI,NBA,,121,NA,2500,6.8,15.5,0.435,2.4,2.8,0.851,1.2,3.1,4.4,2.6,0.7,0.2,3.2,15.9
3 seasons,NA,BUF,NBA,,120,NA,3105,6.6,13.9,0.473,3.4,3.9,0.866,1.7,4.4,6.1,2.3,0.9,0.5,4.2,16.5
