Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,29,BUF,NBA,SF,6,NA,121,7.9,16.8,0.468,2.5,3.2,0.778,1.8,5,6.8,2.9,0.7,0,6.1,18.2,NA,NA,99
1974-75,30,BUF,NBA,SF,7,NA,108,5.1,11.4,0.444,5.5,6.3,0.867,2.1,5.1,7.2,3.4,3,0.4,5.1,15.6,NA,NA,99
1976-77,32,CHI,NBA,SF,3,NA,53,7.1,11.5,0.615,0,0.9,0,0,0.9,0.9,1.8,0,0,5.3,14.1,NA,NA,106
Career,NA,,NBA,,16,NA,282,6.7,13.8,0.45,3.2,4,0.824,1.6,4.3,5.9,2.9,1.4,0.2,5.6,16.5,NA,NA,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,13,NA,229,6.6,14.3,0.459,3.9,4.6,0.833,1.9,5,7,3.1,1.7,0.2,5.6,17,NA,NA,99
1 season,NA,CHI,NBA,,3,NA,53,7.1,11.5,0.615,0,0.9,0,0,0.9,0.9,1.8,0,0,5.3,14.1,NA,NA,106
4 seasons,NA,BAL,NBA,,0,NA,0,NA,NA,0.445,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
