Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Kris Dunn,,0.9,0.6,0.1
JaKarr Sampson,93.9,0.8,0.6,0.1
Litterial Green,91.4,0.8,0.8,0.1
Zoran Planinić,90.2,0.8,0.7,0.1
Tarence Kinsey,88.2,0.9,0.6,0
Patty Mills,85.7,0.9,0.7,0
Phil Rollins,85.6,1.1,0.7,0.1
Tony Bennett,84.6,0.9,0.7,0
Dion Glover,82.7,0.9,0.8,0.3
Brooks Thompson,81.8,1.1,0.6,0.1
LaBradford Smith,80.5,0.8,0.8,-0.1
