,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,22,MIN,NBA,PG,78,1333,65%,34%,1%,,,-3.0,-2.9,45,26,107,4,20,11,440,5,18
2017-18,23,CHI,NBA,PG,52,1525,93%,7%,,,,-9.3,-2.7,90,33,73,17,47,4,740,10,36
2018-19,24,CHI,NBA,PG,46,1389,58%,39%,2%,,,-7.6,+1.5,57,18,70,11,27,10,662,9,29
2019-20,25,CHI,NBA,PG,51,1269,81%,19%,,,,-0.6,+4.6,37,12,65,11,23,8,420,8,20
Career,,,NBA,,227,5516,75%,24%,1%,,,-5.4,0.0,229,89,315,43,117,33,2262,32,103
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,149,4183,78%,21%,1%,,,-6.1,+0.9,184,63,208,39,97,22,1822,27,85
1 season,,MIN,NBA,,78,1333,65%,34%,1%,,,-3.0,-2.9,45,26,107,4,20,11,440,5,18
