,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,23,PHO,NBA,,7,8,2,2,5,7,4,4,,,5,3,3,0,2,4,17,
1981-82,24,PHO,NBA,,9,21,2,4,8,19,4,4,4,3,6,5,2,1,4,5,22,13.0
1982-83,25,PHO,NBA,,7,16,0,3,7,16,2,3,1,4,5,4,1,0,1,3,15,8.7
1983-84,26,PHO,NBA,,8,17,2,3,8,16,4,4,,,7,12,6,1,3,5,20,
1984-85,27,PHO,NBA,,6,9,1,2,5,8,4,5,1,4,5,5,3,0,4,2,13,13.1
1985-86,28,CHI,NBA,,3,6,1,2,3,5,1,1,1,1,2,4,1,0,1,4,7,7.0
1986-87,29,IND,NBA,,2,2,0,1,2,2,0,1,0,2,2,3,1,0,1,4,4,3.0
Career,,,,,9,21,2,4,8,19,4,5,,,7,12,6,1,4,5,22,
5 Seasons,,PHO,NBA,,9,21,2,4,8,19,4,5,,,7,12,6,1,4,5,22,
1 Season,,IND,NBA,,2,2,0,1,2,2,0,1,0,2,2,3,1,0,1,4,4,3.0
1 Season,,CHI,NBA,,3,6,1,2,3,5,1,1,1,1,2,4,1,0,1,4,7,7.0
