,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,21,GSW,NBA,43:35,18,28,4,7,16,23,10,11,6,7,10,8,5,3,9,6,40,30.1
2002-03,22,GSW,NBA,48:00,12,27,6,10,11,22,11,13,6,8,13,8,5,3,6,6,39,28.7
2003-04,23,GSW,NBA,48:20,12,26,7,9,12,21,11,14,5,12,13,6,5,3,6,6,35,29.7
2004-05,24,GSW,NBA,49:46,17,30,6,11,15,23,10,13,5,11,12,8,5,3,6,5,42,37.0
2005-06,25,GSW,NBA,46:15,17,29,7,14,13,21,10,13,4,11,14,8,5,2,6,6,44,35.5
2006-07,26,GSW,NBA,46:32,14,28,8,13,8,19,7,8,6,10,12,8,4,3,5,5,36,36.1
2007-08,27,CHA,NBA,51:23,16,32,7,13,12,20,12,13,4,12,14,8,8,3,7,6,42,33.8
2008-09,28,TOT,NBA,44:37,14,22,6,10,10,17,8,9,5,7,10,6,4,2,5,6,35,31.8
2008-09,28,CHA,NBA,42:19,11,21,4,7,8,17,8,9,5,6,9,5,2,1,3,6,25,19.3
2008-09,28,PHO,NBA,44:37,14,22,6,10,10,16,7,9,4,7,10,6,4,2,5,6,35,31.8
2009-10,29,PHO,NBA,44:56,12,20,6,9,10,14,8,11,4,11,13,5,5,3,4,5,34,28.9
2010-11,30,TOT,NBA,45:11,15,29,7,11,8,21,10,10,5,8,10,5,4,1,4,5,39,34.8
2010-11,30,PHO,NBA,43:12,15,29,7,10,8,21,10,10,5,6,10,3,4,1,3,5,39,34.8
2010-11,30,ORL,NBA,45:11,10,20,7,11,6,10,5,6,2,8,9,5,4,1,4,5,30,21.7
2011-12,31,ORL,NBA,42:12,11,18,9,11,6,11,5,8,3,7,9,5,3,3,4,4,31,24.7
2012-13,32,PHI,NBA,41:36,9,17,5,9,6,9,3,4,2,8,9,7,5,3,2,4,22,20.2
2014-15,34,PHI,NBA,35:32,8,19,4,9,4,10,9,9,3,7,7,5,2,1,3,4,29,23.0
Career,,,,51:23,18,32,9,14,16,23,12,14,6,12,14,8,8,3,9,6,44,37.0
6 Seasons,,GSW,NBA,49:46,18,30,8,14,16,23,11,14,6,12,14,8,5,3,9,6,44,37.0
3 Seasons,,PHO,NBA,44:56,15,29,7,10,10,21,10,11,5,11,13,6,5,3,5,6,39,34.8
2 Seasons,,ORL,NBA,45:11,11,20,9,11,6,11,5,8,3,8,9,5,4,3,4,5,31,24.7
2 Seasons,,CHA,NBA,51:23,16,32,7,13,12,20,12,13,5,12,14,8,8,3,7,6,42,33.8
2 Seasons,,PHI,NBA,41:36,9,19,5,9,6,10,9,9,3,8,9,7,5,3,3,4,29,23.0
