,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,26,GSW,NBA,SG,11,428,1%,72%,27%,,,+1.4,-0.4,6,12,15,4,12,4,57,2,7
2009-10,29,PHO,NBA,SG,16,533,,95%,5%,,,+2.8,-10.0,3,5,19,2,17,2,43,3,10
2010-11,30,ORL,NBA,SG,5,153,,89%,11%,,,-0.7,-5.5,0,0,8,2,4,1,15,0,6
2011-12,31,ORL,NBA,SG,5,148,,80%,20%,,,-14.2,-3.8,3,2,4,0,4,0,12,0,2
Career,,,NBA,,37,1262,,85%,15%,,,-0.1,-5.5,12,19,46,8,37,7,127,5,25
,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHO,NBA,,16,533,,95%,5%,,,+2.8,-10.0,3,5,19,2,17,2,43,3,10
1 season,,GSW,NBA,,11,428,1%,72%,27%,,,+1.4,-0.4,6,12,15,4,12,4,57,2,7
2 seasons,,ORL,NBA,,10,301,,85%,15%,,,-7.3,-4.7,3,2,12,2,8,1,27,0,8
