Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,24,LAL,NBA,C,5,NA,171,11.4,23.9,0.477,3.3,4.6,0.706,5.2,9.2,14.4,1.6,1.9,2.2,NA,5.4,26,NA,NA,99
1975-76,26,MIL,NBA,C,3,NA,104,6.6,11.8,0.556,6.1,9.2,0.667,2.2,7.4,9.6,0.4,0.9,4.8,NA,6.1,19.3,NA,NA,104
1976-77,27,CLE,NBA,C,3,NA,56,14.7,26.9,0.545,4.1,6.5,0.625,4.9,14.7,19.6,0.8,4.1,2.4,NA,8.2,33.5,NA,NA,83
1977-78,28,CLE,NBA,C,2,NA,56,9.1,19.9,0.458,2.5,5,0.5,5,10.8,15.7,0,2.5,2.5,4.1,7.5,20.7,NA,92,109
Career,NA,,NBA,,13,NA,387,10.2,20.5,0.5,4,6.2,0.654,4.3,9.8,14,1,2,3,0.6,6.3,24.5,NA,92,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CLE,NBA,,5,NA,112,11.9,23.4,0.509,3.3,5.8,0.571,4.9,12.7,17.7,0.4,3.3,2.5,2.1,7.8,27.1,NA,92,96
1 season,NA,LAL,NBA,,5,NA,171,11.4,23.9,0.477,3.3,4.6,0.706,5.2,9.2,14.4,1.6,1.9,2.2,NA,5.4,26,NA,NA,99
1 season,NA,MIL,NBA,,3,NA,104,6.6,11.8,0.556,6.1,9.2,0.667,2.2,7.4,9.6,0.4,0.9,4.8,NA,6.1,19.3,NA,NA,104
