Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,24,LAL,NBA,C,5,NA,171,42,88,0.477,12,17,0.706,19,34,53,6,7,8,NA,20,96
1975-76,26,MIL,NBA,C,3,NA,104,15,27,0.556,14,21,0.667,5,17,22,1,2,11,NA,14,44
1976-77,27,CLE,NBA,C,3,NA,56,18,33,0.545,5,8,0.625,6,18,24,1,5,3,NA,10,41
1977-78,28,CLE,NBA,C,2,NA,56,11,24,0.458,3,6,0.5,6,13,19,0,3,3,5,9,25
Career,NA,,NBA,,13,NA,387,86,172,0.5,34,52,0.654,36,82,118,8,17,25,5,53,206
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CLE,NBA,,5,NA,112,29,57,0.509,8,14,0.571,12,31,43,1,8,6,5,19,66
1 season,NA,LAL,NBA,,5,NA,171,42,88,0.477,12,17,0.706,19,34,53,6,7,8,NA,20,96
1 season,NA,MIL,NBA,,3,NA,104,15,27,0.556,14,21,0.667,5,17,22,1,2,11,NA,14,44
