,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1959-60,27,NYK,NBA,,8,,6,7,,,5,19
1960-61,28,NYK,NBA,,4,,1,2,,,2,8
Career,,,,,8,,6,7,,,5,19
