Season,Team,Lg,Salary
2008-09,Golden State Warriors,NBA,"$442,114"
2009-10,Golden State Warriors,NBA,"$736,420"
2010-11,New Jersey Nets,NBA,"$4,000,000"
2011-12,New Jersey Nets,NBA,"$4,000,000"
2012-13,Dallas Mavericks,NBA,"$4,000,000"
2013-14,New Orleans Pelicans,NBA,"$1,027,424"
2014-15,Oklahoma City Thunder,NBA,"$3,200,000"
2015-16,Oklahoma City Thunder,NBA,"$3,344,000"
2016-17,Chicago Bulls,NBA,"$3,488,000"
Career,(may be incomplete),,"$24,237,958"
