,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2008-09,23,GSW,NBA,45:32,15,22,5,9,11,17,6,7,6,8,12,6,3,2,3,5,37,31.4
2009-10,24,GSW,NBA,49:03,16,23,6,13,13,16,8,8,4,8,11,6,6,2,5,5,35,29.1
2010-11,25,NJN,NBA,52:29,11,21,5,10,11,17,8,9,4,7,7,4,3,1,4,5,30,22.5
2011-12,26,NJN,NBA,40:46,13,20,8,11,7,12,8,8,3,5,6,5,3,1,4,5,42,32.0
2012-13,27,TOT,NBA,24:44,6,11,3,5,4,9,4,5,2,4,5,3,3,1,1,3,17,13.1
2012-13,27,ATL,NBA,24:44,6,11,3,5,4,9,4,5,2,4,5,3,3,1,1,3,17,13.1
2012-13,27,DAL,NBA,13:29,3,6,1,2,3,5,2,2,1,1,1,3,1,0,1,2,8,8.4
2013-14,28,NOP,NBA,41:26,9,17,4,7,7,12,7,8,3,6,6,5,3,1,3,5,27,22.9
2014-15,29,OKC,NBA,36:28,11,17,6,10,7,11,8,9,6,10,11,3,3,1,3,6,32,27.4
2015-16,30,OKC,NBA,33:51,8,15,4,8,5,7,6,6,2,3,4,2,2,1,2,3,20,15.2
2016-17,31,TOT,NBA,31:03,8,12,4,7,5,7,8,8,2,2,3,4,2,1,1,4,21,16.4
2016-17,31,OKC,NBA,31:03,8,12,4,7,5,7,4,4,2,2,3,4,2,1,1,4,21,16.4
2016-17,31,CHI,NBA,21:10,3,7,1,3,2,4,8,8,1,1,2,3,2,0,0,2,15,13.6
Career,,,,52:29,16,23,8,13,13,17,8,9,6,10,12,6,6,2,5,6,42,32.0
3 Seasons,,OKC,NBA,36:28,11,17,6,10,7,11,8,9,6,10,11,4,3,1,3,6,32,27.4
2 Seasons,,GSW,NBA,49:03,16,23,6,13,13,17,8,8,6,8,12,6,6,2,5,5,37,31.4
2 Seasons,,NJN,NBA,52:29,13,21,8,11,11,17,8,9,4,7,7,5,3,1,4,5,42,32.0
1 Season,,NOP,NBA,41:26,9,17,4,7,7,12,7,8,3,6,6,5,3,1,3,5,27,22.9
1 Season,,ATL,NBA,24:44,6,11,3,5,4,9,4,5,2,4,5,3,3,1,1,3,17,13.1
1 Season,,DAL,NBA,13:29,3,6,1,2,3,5,2,2,1,1,1,3,1,0,1,2,8,8.4
1 Season,,CHI,NBA,21:10,3,7,1,3,2,4,8,8,1,1,2,3,2,0,0,2,15,13.6
