,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,30,OKC,NBA,SG,14,76,,30%,70%,,,-4.2,-10.3,0,3,2,1,3,1,2,0,0
2016-17,31,CHI,NBA,SG,3,29,33%,39%,28%,,,-4.2,+3.8,0,0,2,0,1,0,4,0,1
Career,,,NBA,,17,105,9%,32%,58%,,,-4.2,-6.4,0,3,4,1,4,1,6,0,1
,,,,,,,,,,,,,,,,,,,,,,
1 season,,OKC,NBA,,14,76,,30%,70%,,,-4.2,-10.3,0,3,2,1,3,1,2,0,0
1 season,,CHI,NBA,,3,29,33%,39%,28%,,,-4.2,+3.8,0,0,2,0,1,0,4,0,1
