Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,24,MMP,ABA,C,4,NA,51,6,14,0.429,0,0,NA,6,14,0.429,0.429,2,3,0.667,6,12,18,3,2,7,14
Career,NA,,ABA,,4,NA,51,6,14,0.429,0,0,NA,6,14,0.429,0.429,2,3,0.667,6,12,18,3,2,7,14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MMP,ABA,,4,NA,51,6,14,0.429,0,0,NA,6,14,0.429,0.429,2,3,0.667,6,12,18,3,2,7,14
