Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2016-17,24,TOT,NBA,SG,82,55,1888,8.6,20.1,0.426,3.9,10,0.391,4.7,10.2,0.461,1.7,2,0.842,0.9,6.1,7.1,3.2,1,0.2,2.7,3,22.7,NA,100,112
2016-17,24,NOP,NBA,SG,57,37,1161,7.8,19.9,0.393,3.8,10.2,0.369,4,9.7,0.417,1.2,1.4,0.879,0.8,6.2,7,3.2,0.8,0.3,2,3.4,20.6,NA,97,111
2016-17,24,SAC,NBA,SG,25,18,727,9.9,20.6,0.48,4.1,9.6,0.428,5.8,11,0.525,2.4,3,0.814,1.1,6.1,7.2,3.1,1.4,0.1,3.7,2.4,26.3,NA,105,113
2017-18,25,SAC,NBA,SG,80,12,2024,10.4,23.3,0.446,4.4,10.2,0.431,6,13.1,0.457,1.8,2,0.877,1.4,6.3,7.7,3.9,2.1,0.5,3.1,3.7,27,NA,104,111
2018-19,26,SAC,NBA,SG,82,82,2615,11.1,24.2,0.458,4.9,11.6,0.427,6.1,12.6,0.487,3,3.4,0.886,1.9,5.4,7.3,3.6,1,0.6,2.6,3.6,30.2,NA,113,114
2019-20,27,SAC,NBA,SG,64,44,2045,10.9,25.3,0.429,5.8,14.7,0.395,5.1,10.6,0.477,2.7,3.1,0.855,1.4,5.9,7.3,4.7,1.4,0.4,3.6,3.6,30.2,NA,107,113
Career,NA,,NBA,,308,193,8572,10.3,23.4,0.442,4.8,11.7,0.411,5.5,11.7,0.472,2.4,2.7,0.869,1.4,5.9,7.3,3.8,1.4,0.5,3,3.5,27.9,NA,107,113
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAC,NBA,,251,156,7411,10.7,23.9,0.448,5,11.9,0.417,5.8,12,0.479,2.6,2.9,0.868,1.5,5.9,7.4,3.9,1.5,0.5,3.1,3.5,29,NA,108,113
1 season,NA,NOP,NBA,,57,37,1161,7.8,19.9,0.393,3.8,10.2,0.369,4,9.7,0.417,1.2,1.4,0.879,0.8,6.2,7,3.2,0.8,0.3,2,3.4,20.6,NA,97,111
