,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2003-04,23,BOS,NBA,5:48,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,2,2,1.6
Career,,,,5:48,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,2,2,1.6
